User ID,First Name,Last Name,Employment,Gender,Birthday,Time In,Time Out,Extension Duration
7422.0,Antonio,Mcbride,management,F,1985-04-19,2023-10-04 04:51:41,2023-10-04 07:51:41,60.0
3799.0,Michael,Harper,BPO,F,1973-09-28,2023-10-04 12:33:49,2023-10-04 14:03:49,90.0
9570.0,Kimberly,Hughes,AdU,M,2001-10-28,2023-10-04 10:55:14,2023-10-04 14:55:14,30.0
5706.0,Alexander,Johnson,UST,F,2006-11-30,2023-10-04 10:33:28,2023-10-04 13:33:28,120.0
3163.0,Michael,Singleton,software engineer,F,1972-11-04,2023-10-04 15:07:13,2023-10-04 18:07:13,180.0
7670.0,Michael,Fields,UST,M,2004-01-19,2023-10-04 09:14:02,2023-10-04 10:14:02,60.0
8624.0,Christopher,Fletcher,TIP,M,2006-09-16,2023-10-04 02:30:34,2023-10-04 03:30:34,60.0
4455.0,Alexandra,Sloan,BPO,M,1995-09-25,2023-10-03 19:31:03,2023-10-03 22:31:03,90.0
3186.0,Michael,Davis,AdU,M,2005-05-23,2023-10-04 13:21:43,2023-10-04 16:21:43,90.0
6332.0,Bryan,Padilla,software engineer,M,1993-12-22,2023-10-04 14:56:14,2023-10-04 16:56:14,60.0
7185.0,Robert,Valenzuela,OTHER,M,2003-05-03,2023-10-03 17:08:29,2023-10-03 20:08:29,30.0
8491.0,Natalie,Miller,OTHER,F,2000-02-07,2023-10-04 10:02:14,2023-10-04 11:32:14,60.0
1542.0,Cynthia,Jones,BPO,F,1993-03-30,2023-10-03 17:08:35,2023-10-03 21:08:35,30.0
5367.0,Julie,Bradley,UST,F,2008-03-16,2023-10-04 05:44:39,2023-10-04 07:44:39,30.0
1848.0,Nicole,Adkins,TIP,M,2007-07-14,2023-10-03 22:40:29,2023-10-04 04:40:29,30.0
7444.0,Brianna,Murray,lawyer,F,1998-06-16,2023-10-03 16:32:35,2023-10-03 18:02:35,30.0
7704.0,Joseph,Santos,management,F,1982-09-06,2023-10-04 13:44:18,2023-10-04 15:44:18,120.0
9151.0,David,Brown,UST,F,2004-03-08,2023-10-04 07:52:21,2023-10-04 10:52:21,30.0
7237.0,Jeffrey,Hansen,FEU,M,2004-12-04,2023-10-03 20:21:58,2023-10-03 21:51:58,30.0
9583.0,Elizabeth,Patton,FEU,M,2003-07-20,2023-10-04 13:18:53,2023-10-04 17:18:53,30.0
7298.0,Michael,Frazier,BPO,F,1974-09-08,2023-10-04 13:25:47,2023-10-04 16:25:47,90.0
5869.0,Robert,Gates,UST,M,2005-07-31,2023-10-04 15:11:06,2023-10-04 17:11:06,60.0
9833.0,William,Bright,influencer,F,1982-02-24,2023-10-03 17:51:24,2023-10-03 20:51:24,60.0
,,,AdU,M,2008-04-16,2023-10-04 10:49:57,2023-10-04 12:19:57,
2257.0,Erica,Rodriguez,BPO,M,1984-08-29,2023-10-03 18:47:02,2023-10-03 20:47:02,30.0
1510.0,Donald,Gregory,OTHER,F,2001-11-12,2023-10-04 03:27:23,2023-10-04 05:27:23,120.0
2647.0,Patrick,Hansen,UST,M,2005-09-09,2023-10-03 17:00:46,2023-10-03 22:00:46,30.0
7076.0,Cassandra,Neal,OTHER,M,2000-11-06,2023-10-03 23:09:26,2023-10-04 01:09:26,90.0
6481.0,Carl,Gonzalez,UST,M,2007-11-18,2023-10-03 23:15:35,2023-10-04 02:15:35,60.0
9122.0,Jessica,Jones,TIP,F,2000-08-08,2023-10-03 22:38:27,2023-10-04 01:38:27,30.0
5762.0,Christine,Smith,teacher,M,1982-12-05,2023-10-04 12:52:01,2023-10-04 15:52:01,60.0
9427.0,Wendy,Wood,TIP,M,2007-01-19,2023-10-03 21:13:55,2023-10-03 23:13:55,120.0
5830.0,Kimberly,Morris,UST,F,2007-02-21,2023-10-04 03:48:04,2023-10-04 04:48:04,60.0
7084.0,Tammy,Carey,software engineer,M,1980-08-02,2023-10-04 01:02:25,2023-10-04 03:02:25,90.0
5705.0,Alyssa,Cline,AdU,M,2000-01-03,2023-10-04 07:09:16,2023-10-04 12:09:16,90.0
8500.0,Austin,Hernandez,management,M,1979-07-17,2023-10-03 20:55:46,2023-10-04 02:55:46,360.0
,,,BPO,F,1976-12-25,2023-10-04 04:22:59,2023-10-04 05:52:59,
7880.0,Christine,Martinez,UST,M,2004-04-17,2023-10-03 21:43:50,2023-10-03 22:43:50,30.0
5911.0,Eric,Kirk,UST,F,2005-07-15,2023-10-03 18:26:18,2023-10-03 21:26:18,150.0
3907.0,Andrea,Romero,BPO,F,1978-12-25,2023-10-04 07:48:25,2023-10-04 11:48:25,30.0
8604.0,Allen,Valdez,BPO,M,1979-08-28,2023-10-04 02:26:37,2023-10-04 05:26:37,90.0
5202.0,Barbara,Allen,doctor,F,1979-01-26,2023-10-04 08:03:24,2023-10-04 11:03:24,30.0
8248.0,Lindsey,Gallegos,FEU,F,2005-03-06,2023-10-03 19:42:10,2023-10-03 21:42:10,30.0
,,,UST,M,2007-04-11,2023-10-04 03:35:46,2023-10-04 08:35:46,
7050.0,Lauren,Anderson,BPO,F,1993-02-08,2023-10-04 02:16:35,2023-10-04 05:16:35,60.0
7068.0,Maria,Parker,OTHER,F,1999-02-12,2023-10-04 14:48:42,2023-10-04 16:48:42,90.0
8850.0,Patricia,Middleton,BPO,M,1986-02-01,2023-10-04 04:13:45,2023-10-04 05:13:45,30.0
7901.0,Candace,Wells,influencer,F,1978-09-05,2023-10-03 20:03:55,2023-10-04 01:03:55,60.0
3490.0,John,Mckee,AdU,M,2007-05-03,2023-10-03 23:31:27,2023-10-04 01:31:27,30.0
9699.0,Jonathan,Simmons,OTHER,M,2000-09-25,2023-10-03 22:37:19,2023-10-04 00:07:19,60.0
5140.0,Nicholas,Evans,UST,F,2006-06-11,2023-10-03 20:03:13,2023-10-03 22:03:13,60.0
8732.0,Stacy,Wong,software engineer,M,1975-05-02,2023-10-04 00:41:23,2023-10-04 02:41:23,90.0
5025.0,Charles,Phillips,OTHER,M,2004-11-08,2023-10-04 12:01:33,2023-10-04 16:01:33,150.0
3849.0,Patrick,Hernandez,management,F,1997-12-30,2023-10-04 06:02:19,2023-10-04 10:02:19,30.0
8581.0,Bryan,Ramos,UST,M,2004-10-10,2023-10-04 09:53:32,2023-10-04 12:53:32,60.0
3735.0,Glenn,Harris,OTHER,M,2003-10-05,2023-10-04 07:47:47,2023-10-04 13:47:47,90.0
9143.0,Amy,Ross,OTHER,M,2007-05-11,2023-10-03 23:18:14,2023-10-04 01:18:14,30.0
5579.0,Nicolas,Matthews,AdU,M,2006-02-11,2023-10-04 09:33:21,2023-10-04 11:33:21,30.0
7585.0,Kevin,Flores,doctor,M,1990-04-15,2023-10-04 14:59:14,2023-10-04 17:59:14,90.0
9593.0,Jessica,Stewart,OTHER,M,2004-09-13,2023-10-04 13:59:54,2023-10-04 15:29:54,60.0
3322.0,William,Schwartz,UST,M,2003-09-22,2023-10-03 20:55:50,2023-10-03 22:25:50,60.0
3298.0,Elizabeth,Garcia,AdU,F,2002-06-09,2023-10-04 12:39:33,2023-10-04 15:39:33,30.0
3413.0,Valerie,Wagner,BPO,M,1996-03-04,2023-10-03 23:56:23,2023-10-04 02:56:23,60.0
3469.0,Lisa,Anderson,nurse,M,1972-11-03,2023-10-03 23:14:33,2023-10-04 03:14:33,30.0
3064.0,Eric,Baker,nurse,F,1975-06-08,2023-10-04 04:58:31,2023-10-04 08:58:31,30.0
4598.0,Kristina,Payne,OTHER,M,2002-02-22,2023-10-04 01:06:17,2023-10-04 06:06:17,30.0
3875.0,Jessica,Baldwin,UST,M,2000-08-28,2023-10-04 13:02:39,2023-10-04 14:02:39,30.0
7561.0,Phillip,Smith,AdU,F,2000-08-19,2023-10-03 19:43:20,2023-10-03 22:43:20,120.0
9608.0,Marissa,Smith,management,F,1988-09-26,2023-10-04 09:52:31,2023-10-04 12:52:31,30.0
,,,influencer,F,1997-05-22,2023-10-04 13:29:20,2023-10-04 14:59:20,
2344.0,Joseph,Perkins,influencer,F,1990-08-25,2023-10-04 08:09:08,2023-10-04 12:09:08,120.0
1007.0,Kevin,Williams,lawyer,F,1974-10-04,2023-10-04 14:39:33,2023-10-04 16:39:33,30.0
,,,OTHER,F,2001-06-09,2023-10-04 08:46:20,2023-10-04 10:16:20,
1692.0,Kristie,Miller,BPO,M,1984-01-05,2023-10-03 17:58:47,2023-10-03 19:28:47,30.0
5429.0,Julie,Patterson,influencer,F,1972-10-05,2023-10-04 12:11:12,2023-10-04 17:11:12,30.0
2034.0,Anthony,Rich,AdU,F,2003-06-30,2023-10-04 04:19:01,2023-10-04 08:19:01,30.0
1865.0,John,Horton,BPO,F,1977-03-07,2023-10-04 07:00:50,2023-10-04 11:00:50,30.0
3635.0,Hannah,Vasquez,teacher,M,1988-06-27,2023-10-04 13:58:01,2023-10-04 14:58:01,30.0
5369.0,Frank,Martinez,lawyer,M,1998-05-11,2023-10-03 18:34:45,2023-10-03 23:34:45,30.0
8287.0,Jessica,Smith,OTHER,M,2007-09-15,2023-10-04 14:00:58,2023-10-04 16:00:58,60.0
1249.0,Kevin,George,AdU,F,1999-08-12,2023-10-04 11:21:57,2023-10-04 16:21:57,240.0
4677.0,Brittany,Vazquez,influencer,M,1983-10-20,2023-10-03 23:56:56,2023-10-04 04:56:56,60.0
2276.0,Isaac,Nelson,software engineer,M,1993-12-14,2023-10-04 13:58:37,2023-10-04 15:28:37,30.0
6337.0,Andre,Petty,UST,F,2000-05-08,2023-10-04 11:05:16,2023-10-04 14:05:16,60.0
5934.0,Keith,Parker,software engineer,F,1979-09-26,2023-10-04 05:48:16,2023-10-04 06:48:16,30.0
3978.0,Jennifer,Lewis,AdU,F,2001-12-07,2023-10-04 04:48:09,2023-10-04 09:48:09,90.0
9219.0,Shaun,Walsh,OTHER,F,2008-03-10,2023-10-04 01:47:00,2023-10-04 03:17:00,30.0
1305.0,Antonio,Velasquez,UST,F,2005-11-01,2023-10-04 10:40:05,2023-10-04 13:40:05,30.0
1209.0,Brian,Hartman,OTHER,F,2003-12-20,2023-10-04 04:06:18,2023-10-04 09:06:18,270.0
1374.0,Randy,White,UST,M,2000-03-09,2023-10-04 01:23:30,2023-10-04 07:23:30,60.0
7870.0,Morgan,Costa,doctor,F,1990-09-12,2023-10-04 09:08:14,2023-10-04 10:38:14,30.0
1011.0,James,Villa,lawyer,F,1987-08-31,2023-10-04 14:21:07,2023-10-04 17:21:07,30.0
9006.0,Kimberly,Myers,BPO,F,1972-11-24,2023-10-04 13:37:06,2023-10-04 14:37:06,30.0
7156.0,Katherine,Romero,OTHER,F,1998-10-19,2023-10-03 23:30:44,2023-10-04 01:00:44,30.0
3239.0,Evan,Valenzuela,UST,M,1999-06-04,2023-10-03 18:12:51,2023-10-03 22:12:51,90.0
7944.0,Roger,Bird,AdU,M,2008-01-29,2023-10-03 18:23:13,2023-10-03 21:23:13,30.0
3525.0,Amy,Solis,teacher,F,1987-03-16,2023-10-03 22:25:03,2023-10-04 02:25:03,150.0
6327.0,James,English,OTHER,M,2000-01-30,2023-10-04 03:19:29,2023-10-04 06:19:29,120.0
3688.0,Laura,Mccarty,UST,M,2000-09-01,2023-10-03 20:39:57,2023-10-03 23:39:57,90.0
7134.0,Nancy,Freeman,teacher,M,1974-12-06,2023-10-04 08:17:44,2023-10-04 09:47:44,60.0
9379.0,Melissa,Pierce,software engineer,F,1981-06-30,2023-10-03 21:27:02,2023-10-04 00:27:02,180.0
3339.0,Ellen,Scott,lawyer,F,1988-04-06,2023-10-03 20:55:33,2023-10-03 23:55:33,90.0
8435.0,Kenneth,Fernandez,OTHER,M,2008-07-25,2023-10-04 10:40:54,2023-10-04 12:10:54,30.0
6224.0,Daniel,Montgomery,AdU,F,2004-05-25,2023-10-04 05:56:22,2023-10-04 09:56:22,30.0
7796.0,Karen,Davis,teacher,M,1989-03-03,2023-10-03 21:34:13,2023-10-04 03:34:13,60.0
2510.0,Madison,Thomas,BPO,F,1981-06-16,2023-10-04 05:41:24,2023-10-04 09:41:24,90.0
9184.0,Angela,Smith,OTHER,M,2007-04-05,2023-10-03 17:01:37,2023-10-03 19:01:37,30.0
7454.0,Andre,Ellis,AdU,F,1999-06-30,2023-10-03 22:04:12,2023-10-04 02:04:12,120.0
6411.0,Daniel,Farley,UST,F,2006-07-14,2023-10-04 15:09:23,2023-10-04 19:09:23,30.0
,,,lawyer,F,1993-08-11,2023-10-04 06:49:31,2023-10-04 08:19:31,
4873.0,Melvin,Walls,UST,M,2007-11-19,2023-10-04 14:02:14,2023-10-04 15:02:14,30.0
9058.0,Ryan,Parker,UST,F,2007-06-03,2023-10-03 18:14:18,2023-10-03 19:44:18,30.0
7807.0,Phyllis,Weaver,lawyer,M,1986-02-14,2023-10-04 08:05:04,2023-10-04 11:05:04,180.0
3497.0,Edward,Hill,teacher,F,1983-07-06,2023-10-04 15:28:02,2023-10-04 19:28:02,30.0
2322.0,Brooke,Rojas,UST,F,2007-05-13,2023-10-04 00:34:18,2023-10-04 02:04:18,30.0
6960.0,Daryl,Green,OTHER,F,2003-02-16,2023-10-04 14:08:18,2023-10-04 18:08:18,30.0
7564.0,Brittney,Peterson,OTHER,M,2008-05-18,2023-10-03 19:30:23,2023-10-03 20:30:23,30.0
4963.0,Claudia,Vang,management,M,1993-02-26,2023-10-04 04:24:05,2023-10-04 07:24:05,60.0
,,,FEU,M,2002-10-08,2023-10-03 20:41:48,2023-10-03 22:11:48,
7246.0,Michelle,Cummings,FEU,M,2004-04-09,2023-10-04 15:21:27,2023-10-04 18:21:27,30.0
4979.0,Amanda,Hudson,software engineer,F,1988-01-09,2023-10-04 04:15:04,2023-10-04 07:15:04,90.0
5985.0,Jason,Arroyo,OTHER,F,2008-07-11,2023-10-04 02:14:11,2023-10-04 04:14:11,120.0
7873.0,Matthew,Hoffman,UST,F,2008-09-30,2023-10-03 19:32:01,2023-10-03 22:32:01,180.0
4544.0,Ashley,Garcia,FEU,M,2007-06-09,2023-10-04 10:10:18,2023-10-04 12:10:18,120.0
8304.0,Melissa,Ramirez,FEU,F,2004-09-21,2023-10-04 11:06:03,2023-10-04 13:06:03,30.0
9396.0,Diana,Wise,BPO,F,1975-01-08,2023-10-03 19:01:24,2023-10-03 23:01:24,90.0
8664.0,Jane,Kidd,FEU,F,2005-08-26,2023-10-04 13:05:30,2023-10-04 18:05:30,30.0
4114.0,Michael,Whitaker,OTHER,M,2008-08-27,2023-10-04 01:38:05,2023-10-04 03:08:05,30.0
1858.0,Audrey,Peters,OTHER,F,2001-02-20,2023-10-03 18:16:13,2023-10-04 00:16:13,90.0
3119.0,Cody,Horne,UST,F,2006-05-25,2023-10-03 19:04:31,2023-10-04 01:04:31,210.0
8833.0,Madison,Byrd,UST,M,2000-02-18,2023-10-04 00:43:26,2023-10-04 02:43:26,120.0
9232.0,John,Graham,BPO,F,1984-11-13,2023-10-04 04:36:07,2023-10-04 08:36:07,210.0
1538.0,Stephen,Rodriguez,AdU,M,2001-07-09,2023-10-04 13:49:18,2023-10-04 15:49:18,30.0
,,,UST,M,2008-02-13,2023-10-04 10:07:44,2023-10-04 11:37:44,
7016.0,Kylie,Johnson,doctor,M,1976-12-26,2023-10-04 15:44:28,2023-10-04 19:44:28,60.0
2882.0,Brandi,Gallegos,AdU,F,2004-08-24,2023-10-03 19:11:19,2023-10-03 22:11:19,30.0
6313.0,Stephen,Sanchez,UST,F,2001-11-11,2023-10-03 22:59:14,2023-10-04 03:59:14,300.0
2578.0,Juan,Thomas,OTHER,F,2008-08-22,2023-10-04 02:50:33,2023-10-04 03:50:33,30.0
8320.0,Lisa,Evans,influencer,F,1977-05-15,2023-10-03 21:07:41,2023-10-04 01:07:41,60.0
2423.0,Teresa,Johnson,AdU,F,2003-09-02,2023-10-04 12:30:18,2023-10-04 15:30:18,60.0
6989.0,Jessica,Valentine,BPO,F,1978-02-17,2023-10-03 18:10:53,2023-10-03 22:10:53,30.0
5137.0,James,Bender,BPO,M,1992-12-17,2023-10-04 10:11:02,2023-10-04 14:11:02,210.0
7334.0,Jeffrey,Sanchez,UST,M,1999-12-21,2023-10-04 13:16:52,2023-10-04 18:16:52,270.0
3568.0,James,Clark,influencer,M,1976-11-19,2023-10-04 11:01:24,2023-10-04 12:01:24,30.0
8407.0,Andrew,Lawrence,OTHER,M,2006-06-20,2023-10-04 13:25:24,2023-10-04 18:25:24,30.0
8260.0,Deborah,Dawson,UST,F,2003-03-10,2023-10-04 14:59:53,2023-10-04 15:59:53,30.0
,,,UST,F,1999-08-10,2023-10-04 05:00:42,2023-10-04 06:30:42,
5805.0,Phyllis,Ellis,AdU,F,2007-05-27,2023-10-04 10:49:05,2023-10-04 14:49:05,30.0
8322.0,Corey,Johnson,management,F,1993-06-10,2023-10-03 23:13:56,2023-10-04 00:43:56,90.0
2481.0,Jennifer,Wilkins,UST,F,2006-09-10,2023-10-04 12:27:37,2023-10-04 13:57:37,30.0
3862.0,Christine,Coleman,influencer,F,1994-02-13,2023-10-04 03:27:40,2023-10-04 06:27:40,150.0
6235.0,Donald,Meyer,influencer,M,1980-08-21,2023-10-03 21:36:43,2023-10-04 01:36:43,210.0
6340.0,James,Cox,BPO,F,1973-02-03,2023-10-04 01:47:31,2023-10-04 03:17:31,60.0
7426.0,Christopher,Mcdaniel,teacher,M,1982-11-08,2023-10-04 04:59:33,2023-10-04 09:59:33,270.0
7843.0,Jordan,Berry,OTHER,F,2000-07-02,2023-10-04 14:47:25,2023-10-04 16:17:25,30.0
1310.0,Michael,Johnson,FEU,M,2008-07-12,2023-10-04 09:34:44,2023-10-04 13:34:44,120.0
3673.0,Richard,Rodriguez,BPO,M,1996-11-29,2023-10-04 02:34:31,2023-10-04 03:34:31,30.0
3957.0,Jennifer,Camacho,management,M,1994-03-11,2023-10-03 20:23:44,2023-10-04 00:23:44,210.0
9593.0,Anthony,Roy,BPO,M,1986-11-29,2023-10-03 16:05:36,2023-10-03 20:05:36,60.0
6867.0,John,Johnson,OTHER,F,2006-09-25,2023-10-04 09:08:07,2023-10-04 10:08:07,60.0
1908.0,Elizabeth,Ward,teacher,M,1998-07-07,2023-10-03 21:29:23,2023-10-04 00:29:23,30.0
4945.0,Anne,King,UST,F,2000-12-30,2023-10-04 00:05:17,2023-10-04 03:05:17,30.0
6655.0,Nathan,Jenkins,UST,F,2003-11-27,2023-10-04 00:04:55,2023-10-04 05:04:55,60.0
7296.0,Brandon,Price,management,M,1993-05-29,2023-10-04 02:13:00,2023-10-04 05:13:00,30.0
6257.0,Rachel,Green,TIP,M,2003-02-17,2023-10-04 04:41:53,2023-10-04 05:41:53,60.0
1182.0,Robert,Jones,BPO,M,1984-01-30,2023-10-04 02:55:55,2023-10-04 07:55:55,150.0
6869.0,Jennifer,Williams,software engineer,F,1987-08-14,2023-10-04 00:18:41,2023-10-04 02:18:41,30.0
4984.0,Patricia,Wagner,teacher,M,1977-03-03,2023-10-04 12:47:37,2023-10-04 15:47:37,90.0
3830.0,Gregory,Peterson,UST,M,2000-01-12,2023-10-04 11:59:11,2023-10-04 13:59:11,30.0
5543.0,Megan,Woods,TIP,F,1999-03-26,2023-10-03 16:34:32,2023-10-03 19:34:32,60.0
6762.0,Christine,Craig,lawyer,F,1992-06-27,2023-10-04 08:27:07,2023-10-04 12:27:07,90.0
1044.0,Edward,Tucker,management,M,1984-08-24,2023-10-03 20:15:22,2023-10-03 22:15:22,30.0
2055.0,Alyssa,Fuller,influencer,M,1980-03-31,2023-10-04 01:52:53,2023-10-04 07:52:53,30.0
5629.0,Denise,Wright,UST,M,2006-12-14,2023-10-04 04:11:26,2023-10-04 06:11:26,30.0
6632.0,Natalie,Alexander,UST,F,2002-07-22,2023-10-04 14:32:17,2023-10-04 15:32:17,60.0
2493.0,Alexa,Odom,UST,M,2003-05-11,2023-10-04 14:41:27,2023-10-04 19:41:27,300.0
5712.0,William,Jones,OTHER,M,2008-05-23,2023-10-04 01:17:31,2023-10-04 02:17:31,60.0
4755.0,Stephen,Wilson,UST,M,1999-08-22,2023-10-04 05:52:01,2023-10-04 10:52:01,240.0
8163.0,Lisa,Carr,BPO,M,1981-12-02,2023-10-03 20:01:03,2023-10-03 22:01:03,90.0
1859.0,April,Mcintosh,FEU,M,1999-08-01,2023-10-04 04:12:38,2023-10-04 05:12:38,60.0
2267.0,Michael,Taylor,OTHER,F,2008-07-22,2023-10-04 05:18:42,2023-10-04 06:18:42,30.0
6169.0,Jennifer,Parker,UST,M,2005-01-06,2023-10-04 09:41:27,2023-10-04 12:41:27,30.0
,,,UST,F,2001-05-30,2023-10-03 22:07:38,2023-10-04 00:07:38,
1159.0,Laura,Burgess,UST,F,2002-08-16,2023-10-03 16:42:18,2023-10-03 18:42:18,30.0
5072.0,Pamela,Brock,OTHER,F,2002-06-27,2023-10-04 07:12:28,2023-10-04 09:12:28,30.0
6909.0,Tamara,Campbell,lawyer,F,1982-07-08,2023-10-03 16:16:41,2023-10-03 19:16:41,30.0
9393.0,Kimberly,Mckenzie,OTHER,F,2003-12-12,2023-10-03 20:19:59,2023-10-03 21:49:59,60.0
,,,AdU,F,1998-12-02,2023-10-04 04:55:01,2023-10-04 06:55:01,
,,,FEU,M,2006-01-30,2023-10-04 12:27:45,2023-10-04 15:27:45,
1070.0,Julia,Maxwell,OTHER,M,2008-01-14,2023-10-04 11:42:23,2023-10-04 14:42:23,150.0
,,,FEU,F,2000-07-22,2023-10-04 05:53:46,2023-10-04 08:53:46,
6731.0,John,Smith,BPO,F,1973-07-09,2023-10-04 06:07:45,2023-10-04 08:07:45,30.0
1160.0,Jennifer,Collins,UST,M,2003-03-21,2023-10-04 06:51:56,2023-10-04 09:51:56,30.0
7038.0,William,Collins,UST,M,2001-08-03,2023-10-03 18:03:29,2023-10-03 20:03:29,60.0
1343.0,Peter,Kim,teacher,M,1984-01-04,2023-10-04 10:02:53,2023-10-04 11:32:53,30.0
6327.0,Wendy,Clarke,UST,M,2007-11-18,2023-10-04 04:55:26,2023-10-04 09:55:26,180.0
7435.0,Rebecca,Harrison,teacher,M,1977-06-23,2023-10-03 20:27:21,2023-10-04 00:27:21,180.0
1503.0,Andrew,Sanchez,FEU,M,1999-12-10,2023-10-04 07:10:37,2023-10-04 09:10:37,30.0
4567.0,Jonathan,Sanchez,FEU,M,2005-04-14,2023-10-04 13:00:39,2023-10-04 17:00:39,60.0
7863.0,David,Wilson,UST,M,2007-02-15,2023-10-04 04:57:35,2023-10-04 05:57:35,30.0
5120.0,Charles,Johnson,BPO,M,1998-01-01,2023-10-04 01:04:44,2023-10-04 07:04:44,30.0
5742.0,Patrick,Jones,OTHER,M,1999-02-26,2023-10-03 23:44:55,2023-10-04 05:44:55,30.0
9141.0,Valerie,Murphy,TIP,F,1999-08-24,2023-10-04 07:45:20,2023-10-04 09:15:20,30.0
4166.0,Brittany,Willis,OTHER,F,2006-08-05,2023-10-04 09:00:21,2023-10-04 10:30:21,90.0
3066.0,Matthew,Bryan,influencer,F,1973-07-02,2023-10-03 16:29:09,2023-10-03 20:29:09,150.0
7624.0,Misty,Wilson,OTHER,M,2003-12-12,2023-10-03 20:22:02,2023-10-04 01:22:02,30.0
4930.0,Angela,Watson,BPO,F,1982-11-18,2023-10-04 05:32:36,2023-10-04 08:32:36,30.0
7701.0,Brandy,Riley,teacher,F,1997-10-16,2023-10-03 21:07:43,2023-10-04 01:07:43,120.0
5868.0,Jeffrey,Gonzalez,lawyer,F,1983-04-22,2023-10-04 07:24:18,2023-10-04 09:24:18,90.0
8468.0,John,Murray,UST,M,2005-12-02,2023-10-04 04:10:55,2023-10-04 06:10:55,30.0
6363.0,Sandy,Garcia,OTHER,M,2006-12-21,2023-10-04 10:46:22,2023-10-04 15:46:22,60.0
5776.0,Alyssa,Shepard,nurse,M,1989-08-07,2023-10-04 12:32:21,2023-10-04 17:32:21,60.0
7864.0,Jacqueline,Myers,FEU,M,2000-06-17,2023-10-04 12:01:37,2023-10-04 15:01:37,60.0
7120.0,Stuart,Harvey,UST,M,2006-08-25,2023-10-04 01:21:51,2023-10-04 04:21:51,60.0
4148.0,Kelly,Peck,doctor,F,1984-08-30,2023-10-03 17:21:24,2023-10-03 19:21:24,30.0
4250.0,Jessica,Williams,UST,F,2007-09-02,2023-10-04 10:09:54,2023-10-04 14:09:54,30.0
9304.0,Carlos,Lopez,BPO,M,1986-09-28,2023-10-03 21:04:15,2023-10-04 01:04:15,30.0
5644.0,Jennifer,Anderson,BPO,F,1987-10-14,2023-10-03 21:32:24,2023-10-04 00:32:24,30.0
5991.0,Carol,Villa,influencer,F,1993-10-24,2023-10-03 20:42:36,2023-10-03 23:42:36,30.0
2483.0,Marie,Wilson,teacher,F,1976-09-29,2023-10-04 15:29:51,2023-10-04 18:29:51,150.0
8668.0,Julie,Foster,OTHER,F,2005-04-18,2023-10-04 08:59:53,2023-10-04 09:59:53,60.0
5536.0,Andrew,Gamble,doctor,M,1983-02-04,2023-10-04 03:34:40,2023-10-04 04:34:40,30.0
2241.0,Mark,Bradley,FEU,F,2003-01-31,2023-10-03 18:11:58,2023-10-03 23:11:58,90.0
3327.0,Tony,Rogers,AdU,F,2005-02-16,2023-10-04 08:15:13,2023-10-04 11:15:13,120.0
7278.0,Monica,Morgan,lawyer,F,1997-03-17,2023-10-04 12:19:27,2023-10-04 17:19:27,300.0
6067.0,Amy,Carter,TIP,F,2003-04-20,2023-10-04 03:19:27,2023-10-04 06:19:27,60.0
6019.0,Russell,Burns,management,M,1980-04-04,2023-10-04 07:32:11,2023-10-04 12:32:11,60.0
3704.0,Travis,Thomas,OTHER,M,2004-09-25,2023-10-03 22:53:24,2023-10-04 02:53:24,60.0
1510.0,Paul,Thomas,UST,M,2001-12-10,2023-10-04 07:35:17,2023-10-04 09:35:17,30.0
5951.0,Aaron,Day,FEU,M,2006-02-24,2023-10-04 05:20:10,2023-10-04 10:20:10,30.0
1953.0,Daniel,Freeman,UST,F,2003-03-17,2023-10-04 07:34:13,2023-10-04 08:34:13,30.0
8563.0,Cassandra,Webb,UST,F,2000-04-17,2023-10-04 08:06:12,2023-10-04 14:06:12,240.0
7981.0,Christopher,Greer,OTHER,M,2006-05-28,2023-10-04 06:55:03,2023-10-04 10:55:03,30.0
3101.0,Alexandra,Norris,lawyer,F,1993-01-24,2023-10-04 09:35:06,2023-10-04 12:35:06,90.0
1743.0,Tyler,Hughes,lawyer,F,1984-10-30,2023-10-04 02:53:26,2023-10-04 04:23:26,30.0
5392.0,Benjamin,Owens,software engineer,M,1991-03-05,2023-10-04 13:53:14,2023-10-04 17:53:14,150.0
9106.0,Kelly,Nielsen,BPO,M,1978-03-14,2023-10-03 20:14:32,2023-10-03 21:14:32,30.0
3822.0,Robert,Oconnor,software engineer,M,1975-05-15,2023-10-04 02:19:15,2023-10-04 05:19:15,150.0
5954.0,Brandon,Foster,BPO,F,1997-07-05,2023-10-04 07:59:58,2023-10-04 13:59:58,30.0
1551.0,Kristine,Harding,OTHER,F,1999-04-24,2023-10-03 20:23:26,2023-10-04 01:23:26,30.0
6133.0,Andrew,Reed,AdU,M,2003-01-22,2023-10-04 05:28:58,2023-10-04 09:28:58,30.0
5944.0,Elizabeth,Thompson,BPO,M,1976-04-30,2023-10-03 21:31:27,2023-10-03 22:31:27,30.0
9932.0,Larry,Cowan,nurse,M,1986-02-15,2023-10-04 12:15:36,2023-10-04 17:15:36,150.0
3403.0,Donald,Smith,teacher,F,1992-12-17,2023-10-04 03:32:27,2023-10-04 05:32:27,90.0
6723.0,Audrey,Wright,UST,M,2000-07-28,2023-10-04 13:36:10,2023-10-04 18:36:10,270.0
5437.0,Shane,Martinez,nurse,F,1977-03-12,2023-10-03 19:37:24,2023-10-03 22:37:24,120.0
